,Dependent-Company Status,year of founding,Internet Activity Score,Focus functions of company,Employee Count,Employees count MoM change,Has the team size grown,Est. Founding Date,Last Funding Amount,Country of company,Number of Investors in Seed,Number of Investors in Angel and or VC,Number of Co-founders,Number of of advisors,Team size Senior leadership,Presence of a top angel or venture fund in previous round of investment,Number of of repeat investors,Number of  Sales Support material,Worked in top companies,Average size of companies worked for in the past,Have been part of startups in the past?,Have been part of successful startups in the past?,Was he or she partner in Big 5 consulting?,Consulting experience?,Product or service company?,Catering to product/service across verticals,Focus on private or public data?,Focus on consumer data?,Focus on structured or unstructured data,Subscription based business,Cloud or platform based serive/product?,Local or global player,Linear or Non-linear business model,"Capital intensive business e.g. e-commerce, Engineering products and operations can also cause a business to be capital intensive",Number of  of Partners of company,Crowdsourcing based business,Crowdfunding based business,Machine Learning based business,Predictive Analytics business,Speech analytics business,Prescriptive analytics business,Big Data Business,Cross-Channel Analytics/ marketing channels,Owns data or not? (monetization of data) e.g. Factual,Is the company an aggregator/market place? e.g. Bluekai,Online or offline venture - physical location based business or online venture?,B2C or B2B venture?,Top forums like 'Tech crunch' or 'Venture beat' talking about the company/model - How much is it being talked about?,Average Years of experience for founder and co founder,Exposure across the globe,Breadth of experience across verticals,Highest education,Specialization of highest education,Relevance of education to venture,Relevance of experience to venture,Degree from a Tier 1 or Tier 2 university?,Renowned in professional circle,Experience in selling and building products,Experience in Fortune 100 organizations,Experience in Fortune 500 organizations,Experience in Fortune 1000 organizations,Top management similarity,Number of Recognitions for Founders and Co-founders,Number of  of Research publications,Skills score,Team Composition score,Dificulty of Obtaining Work force,Pricing Strategy,Hyper localisation,Time to market service or product,Employee benefits and salary structures,Long term relationship with other founders,Proprietary or patent position (competitive position),Barriers of entry for the competitors,Company awards,Controversial history of founder or co founder,Legal risk and intellectual property,Client Reputation,google page rank of company website,Technical proficiencies to analyse and interpret unstructured data,Solutions offered,Invested through global incubation competitions?,Industry trend in investing,Disruptiveness of technology,Number of Direct competitors,Employees per year of company existence,Last round of funding received (in milionUSD),"Survival through recession, based on existence of the company through recession times",Time to 1st investment (in months),"Avg time to investment - average across all rounds, measured from previous investment",Gartner hype cycle stage,Time to maturity of technology (in years),Renown score,Market Research,Marketing,Analytics,Software Development,Mobile,Enterprise Software,Media,Cloud Computing,Network / Hosting / Infrastructure,Social Networking,Retail,Entertainment,Healthcare,Energy,Search,Food & Beverages,Music,Publishing,Gaming,Email,Career / Job Search
139,Failed,2009.0,-69.0,sale,,,No,3/1/2009,5000000.0,United States,0.0,0.0,0,0,5,Yes,1.0,medium,No,Small,Yes,Yes,No,Yes,Service,No,Public,No,no,No,Platform,local,Non-Linear,Yes,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2B,Medium,High,No,Medium,Masters,business,Yes,Yes,None,500.0,Medium,0.0,0.0,0.0,None,0.0,None,8.0,Low,Medium,Yes,No,Low,,No,Yes,Yes,No,No,No,,8990243.0,No,Yes,No,3.0,Medium,9.0,20.0,5,Not Applicable,10.0,2.7611111110000004,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,Failed,2005.0,-46.0,Sales & Marketing,,,No,1/1/2005,,United States,0.0,1.0,1,0,5,Yes,0.0,Nothing,No,Small,Yes,Yes,No,Yes,Product,No,no,No,no,Yes,Platform,,,,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,High,High,No,Low,Masters,business,Yes,Yes,Tier_1,500.0,High,0.0,0.0,0.0,None,0.0,None,25.0,Low,Low,Yes,No,Low,,No,No,Yes,No,No,No,,8714861.0,No,Yes,No,2.0,Low,0.0,6.25,2.7,Yes,24.0,5.05,Trigger,2 to 5,3.0,,,,,,,,,,,,,,,,,,,,,
141,Failed,2008.0,14.0,operation,35.0,0.0,No,1/1/2008,,United Kingdom,0.0,0.0,0,0,5,,0.0,low,No,Small,Yes,Yes,No,Yes,Product,,no,No,no,No,Platform,Global,,,None,No,No,No,No,No,No,No,No,No,No,Offline,B2C,Medium,High,No,Medium,Masters,business,Yes,Yes,None,500.0,Low,0.0,0.0,0.0,Medium,3.0,None,25.0,Low,Medium,Yes,No,Medium,,No,Yes,Yes,No,No,No,Low,1989996.0,No,No,,3.0,Medium,0.0,8.0,,Yes,,1.0,Plateau,0 to 2,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Failed,2012.0,16.0,Sales,1.0,,No,1/1/2012,,United States,0.0,0.0,1,0,1,,0.0,Nothing,No,Small,No,No,No,Yes,Product,No,no,No,no,No,Platform,Local,Linear,Yes,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,Low,High,No,Low,Bachelors,engg,No,No,None,500.0,Low,0.0,0.0,0.0,None,0.0,None,25.0,Low,Low,Yes,Yes,Low,,No,No,No,No,No,No,,3274502.0,No,Yes,,2.0,Low,0.0,10.0,,Not Applicable,,1.0,,,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
143,Failed,2011.0,107.0,social network,0.0,-100.0,No,8/26/2011,1000000.0,United States,5.0,5.0,3,0,3,Yes,5.0,low,Yes,Small,No,No,No,No,Service,No,no,No,no,No,Platform,,,,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,High,High,No,Medium,Bachelors,business,No,Yes,Tier_1,157.0,High,0.0,1.0,0.0,None,0.0,None,12.0,Low,Low,Yes,No,Medium,,Yes,No,Yes,No,No,No,,718025.0,No,No,Yes,3.0,Medium,0.0,3.0,1,Not Applicable,3.0,2.711111111,Plateau,0 to 2,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,Failed,2010.0,-77.0,consumer web,19.0,-5.0,No,9/1/2010,800000.0,United States,9.0,0.0,3,0,5,Yes,0.0,low,No,Medium,No,No,No,No,Product,No,Public,No,Unstructured,No,Cloud,Local,Non-Linear,Yes,None,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Online,B2C,Medium,Medium,No,Low,Bachelors,history,No,No,Tier_1,500.0,Low,0.0,0.0,0.0,None,0.0,None,4.0,Low,Low,Yes,Yes,Low,,No,No,No,No,No,No,,3638146.0,No,Yes,No,2.0,Low,1.0,3.3,0.8,Not Applicable,14.0,7.1,Trigger,2 to 5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,Failed,2008.0,-535.0,writing blog,5.0,0.0,No,1/1/2008,2300000.0,United States,0.0,2.0,0,0,1,,0.0,low,No,Small,No,No,No,No,Product,No,Public,Yes,Both,No,Platform,Global,Non-Linear,No,None,No,No,No,No,No,No,Yes,No,No,No,Online,B2C,Medium,High,Yes,Medium,,,,Yes,None,499.0,None,0.0,0.0,0.0,Low,0.0,None,9.0,Low,Low,No,No,Medium,,No,No,No,No,No,No,,245307.0,No,No,No,2.0,Low,1.0,2.0,2.3,Yes,12.0,26.25,Plateau,0 to 2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,Failed,2007.0,-8.0,marketing,1.0,0.0,No,8/1/2007,1500000.0,Italy,0.0,0.0,0,0,3,,1.0,Nothing,No,Medium,No,No,No,Yes,Service,No,Public,No,Unstructured,No,Platform,,,,None,No,No,No,No,No,No,No,No,No,No,Online,B2C,Low,High,No,Low,Bachelors,engg,No,No,None,500.0,Low,0.0,0.0,0.0,None,0.0,None,0.0,Low,Low,No,No,Low,,No,No,No,No,No,No,,14598301.0,Yes,Yes,No,2.0,Low,6.0,1.6,1.5,No,24.0,11.88333333,Plateau,0 to 2,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,Failed,2006.0,,curated web,,,No,,,,0.0,1.0,1,0,1,No,0.0,low,No,Medium,Yes,Yes,No,No,Service,No,Private,No,Both,Yes,Platform,Global,Non-Linear,No,None,Yes,No,No,No,No,No,No,No,No,No,Online,B2C,High,High,No,Medium,Bachelors,"Arts, Media",No,No,None,500.0,Low,0.0,0.0,0.0,Low,130.0,Few,140.0,Low,Low,No,No,Medium,,No,Yes,No,No,No,No,,,No,No,No,2.0,Low,4.0,0.4,0.287,No,1.0,1.0,Plateau,2 to 5,3.0,,,,,,,,,,,,,,,,,,,,,
148,Success,2009.0,,marketing,,,No,,,,0.0,0.0,2,0,6,Yes,1.0,Nothing,No,Small,No,No,No,No,Service,No,Private,No,no,Yes,Platform,Local,Non-Linear,No,None,Yes,No,No,No,No,No,Yes,No,No,No,Online,B2C,High,Medium,No,Medium,Bachelors,computer,No,No,Tier_1,500.0,Medium,0.0,0.0,0.0,High,0.0,None,18.0,Low,Low,No,No,Low,,No,No,No,No,No,No,,,No,Yes,No,2.0,Low,3.0,5.0,11.5,Not Applicable,2.0,4.011111111,Trigger,5 to 10,6.0,,,,,,,,,,,,,,,,,,,,,
149,Failed,2006.0,8.0,Data Management,0.0,-100.0,No,1/1/2006,1000000.0,United States,0.0,0.0,1,0,1,Yes,0.0,Nothing,No,Small,No,No,No,No,Service,No,Private,No,Both,Yes,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Online,B2C,Low,Medium,No,Medium,Masters,MBA,Yes,Yes,Tier_1,500.0,Medium,0.0,1.0,1.0,Medium,75.0,Few,29.0,Low,Low,No,Yes,Medium,,No,Yes,No,Yes,No,No,Medium,7974958.0,No,No,No,3.0,Medium,0.0,0.4,1,No,26.0,26.0,Plateau,2 to 5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
150,Failed,2007.0,-9.0,Recommendation ,,,yes,1/1/2007,10000000.0,United States,0.0,0.0,3,2,6,No,0.0,Nothing,No,Small,Yes,Yes,No,No,Service,No,Private,No,Both,Yes,Platform,Local,Non-Linear,No,None,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Online,B2C,Low,High,Yes,Medium,Masters,business,Yes,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,None,0.0,None,25.0,Medium,Medium,Yes,No,Low,,No,Yes,No,No,No,No,,16821322.0,No,Yes,No,2.0,Low,1.0,6.6,10,No,8.0,8.0,Plateau,0 to 2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,Success,2005.0,50.0,Marketing,26.0,-4.0,yes,1/1/2005,10000000.0,United States,0.0,0.0,3,2,4,Yes,1.0,medium,No,Small,Yes,Yes,No,No,Service,No,Public,Yes,Unstructured,Yes,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,Yes,Yes,No,No,Online,B2C,High,High,No,Low,Bachelors,Management and information technology,Yes,Yes,Tier_2,500.0,High,0.0,0.0,0.0,Medium,0.0,None,12.0,Low,Low,Yes,No,Low,,No,No,No,No,No,No,,7445.0,No,No,No,2.0,Low,2.0,4.0,10,Yes,40.0,1.6333333330000002,Trigger,2 to 5,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
152,Failed,,,web,,,yes,,,,0.0,0.0,2,0,2,No,1.0,Nothing,No,Small,No,No,No,No,Service,No,Private,No,no,Yes,Platform,Global,Non-Linear,No,None,Yes,No,No,No,No,No,No,No,No,Yes,Online,B2C,Low,High,Yes,Medium,Masters,marketing,Yes,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,None,0.0,None,0.0,Medium,Medium,Yes,No,Low,,No,Yes,No,No,No,No,,,No,Yes,No,3.0,Medium,8.0,8.33,unknown amount,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
153,Failed,2010.0,,Marketing,,,No,,,,1.0,0.0,2,0,2,No,0.0,Nothing,Yes,Small,Yes,Yes,No,No,Service,No,Private,No,Both,No,Platform,Global,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Offline,B2B,Low,Medium,No,Low,Bachelors,Computer Science,Yes,No,Tier_2,330.0,Medium,0.0,0.0,0.0,Low,76.0,Few,45.0,Medium,Low,Yes,Yes,Medium,,Yes,Yes,Yes,Yes,No,No,High,,No,No,No,3.0,High,0.0,1.0,unknown amount,Not Applicable,1.0,1.0,Slope,2 to 5,2.0,,,,,,,,,,,,,,,,,,,,,
154,Success,2012.0,205.0,"Marketing,Sales,Risk,Operations",48.0,20.0,Yes,1/1/2012,8000000.0,United States,0.0,0.0,2,0,3,Yes,0.0,medium,No,Large,Yes,Yes,No,No,Service,Yes,Private,Yes,Structured,Yes,Cloud,Global,Non-Linear,No,None,No,No,No,No,No,No,No,Yes,No,No,Both,B2B,High,High,No,Low,Masters,Computer Science,Yes,Yes,Tier_1,480.0,Medium,1.0,1.0,1.0,High,72.0,Few,16.0,Medium,Medium,Yes,No,Medium,Bad,Yes,Yes,Yes,No,No,No,High,2205289.0,No,No,Yes,4.0,High,0.0,51.0,8,Not Applicable,20.0,20.0,Peak,2 to 5,0.0,,,,,,,,,,,,,,,,,,,,,
155,Success,2007.0,120.0,Strategy,,,Yes,4/5/2007,43000000.0,United States,0.0,1.0,3,6,11,Yes,4.0,high,No,Medium,Yes,Yes,Yes,Yes,Product,No,Public,Yes,Structured,Yes,Platform,Global,Linear,Yes,None,No,No,No,No,No,No,Yes,No,No,No,Both,B2B,High,High,No,Low,Bachelors,Economics,No,No,None,500.0,Medium,0.0,0.0,0.0,Low,73.0,Few,50.0,High,High,Yes,Yes,Low,Good,No,No,Yes,No,No,No,High,29182.0,Yes,No,No,4.0,High,12.0,53.6,43,Yes,2.0,5.695238095,Plateau,0 to 2,5.0,,,,,,,,,,,,,,,,,,,,,
156,Success,2007.0,-69.0,Strategy,55.0,4.0,Yes,1/1/2007,20000000.0,United States,0.0,7.0,2,0,6,Yes,6.0,high,No,Medium,Yes,Yes,No,No,Product,Yes,Private,No,Structured,No,Both,Global,Linear,Yes,None,No,No,No,No,No,No,Yes,Yes,No,No,Online,B2B,High,High,No,Medium,Masters,MBA,Yes,No,None,500.0,Low,1.0,1.0,1.0,Low,81.0,Many,40.0,Low,High,Yes,No,Medium,Bad,No,Yes,No,Yes,No,No,Medium,,No,No,No,3.0,Medium,0.0,7.6,20,Yes,12.0,8.877777777999999,Plateau,0 to 2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,Success,2013.0,,Marketing,,,Yes,,,,0.0,0.0,2,0,3,Yes,0.0,medium,No,Small,No,No,No,No,Service,Yes,Both,Yes,Both,Yes,Platform,Global,Non-Linear,No,None,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Both,B2B,High,High,No,Medium,Masters,MBA,Yes,Yes,Tier_1,500.0,Medium,1.0,1.0,1.0,High,86.0,Many,18.0,Low,Low,No,No,Low,Good,Yes,No,No,No,No,No,High,1615432.0,Yes,No,No,3.0,Medium,0.0,12.0,4.5,Not Applicable,12.0,12.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
158,Failed,2007.0,17.0,Marketing,,,No,3/1/2007,4300000.0,United States,0.0,0.0,2,1,2,No,0.0,low,Yes,Small,No,No,No,No,Service,No,Private,No,Structured,Yes,Platform,Global,Non-Linear,No,None,Yes,No,No,No,No,No,No,No,Yes,Yes,Online,B2B,Low,Medium,No,Medium,Masters,MBA,Yes,Yes,Tier_1,500.0,Medium,1.0,1.0,1.0,High,72.0,Few,25.0,Medium,Low,No,No,Medium,,No,No,No,No,Yes,Yes,Medium,,No,No,No,2.0,Low,1.0,0.8,4.3,No,14.0,14.0,Plateau,0 to 2,3.0,,,,,,,,,,,,,,,,,,,,,
159,Failed,2007.0,,curated web,,,No,,,,0.0,1.0,2,0,3,No,0.0,low,No,Medium,Yes,Yes,No,No,Service,No,Public,No,Both,Yes,Platform,Global,Linear,Yes,None,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,Online,B2C,Low,Medium,No,Low,Bachelors,Computer Science,Yes,Yes,Tier_2,200.0,Medium,1.0,1.0,1.0,Medium,63.0,Many,10.0,Low,Medium,No,Yes,Medium,,Yes,Yes,Yes,Yes,No,No,High,,No,No,,4.0,High,1.0,0.6,0.11,Yes,,,Plateau,0 to 2,0.0,,,,,,,,,,,,,,,,,,,,,
160,Success,2007.0,1535.0,Development Tool,,,Yes,1/1/2007,5000000.0,United States,0.0,0.0,1,6,5,No,0.0,high,No,Medium,Yes,Yes,No,Yes,Service,Yes,Private,No,Structured,Yes,Platform,Global,Non-Linear,No,None,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Online,B2B,Low,Medium,Yes,Medium,PhD,Data Mining,Yes,Yes,None,500.0,High,0.0,0.0,0.0,High,61.0,Many,41.0,High,Medium,Yes,No,Low,Good,Yes,Yes,Yes,Yes,No,No,High,104224.0,Yes,Yes,Yes,4.0,High,0.0,5.5,5,Yes,72.0,72.0,Peak,2 to 5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,Success,2013.0,120.0,Strategy,5.0,,No,3/1/2013,3700000.0,United States,0.0,7.0,4,1,4,Yes,4.0,Nothing,No,Small,Yes,No,No,No,Service,No,Private,No,Structured,No,Platform,Local,Non-Linear,No,None,No,No,No,Yes,No,No,Yes,No,No,No,Online,B2B,Low,Medium,No,Low,Masters,MBA,Yes,No,Both,300.0,Low,1.0,1.0,1.0,Medium,91.0,Few,10.0,Low,Low,Yes,No,Low,Bad,No,No,No,Yes,No,No,High,1125918.0,Yes,No,Yes,4.0,Medium,0.0,8.0,3.7,Not Applicable,1.0,6.3666666670000005,Trough,0 to 2,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,Success,2007.0,355.0,Tool,103.0,0.0,yes,1/1/2007,7800000.0,United States,0.0,0.0,2,3,3,Yes,3.0,high,No,Large,Yes,No,Yes,Yes,Product,Yes,Private,No,Both,Yes,Both,Global,Linear,Yes,None,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Online,B2C,Medium,High,No,Medium,Bachelors,Management and Technology,Yes,Yes,None,500.0,High,0.0,0.0,0.0,Low,279.0,Few,6.0,High,High,No,No,Medium,Good,No,Yes,No,Yes,No,No,,95565.0,Yes,Yes,Yes,3.0,Medium,0.0,17.5,7.8,Yes,12.0,12.0,Peak,2 to 5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,Success,2009.0,,"Customer Retention, Customer Feedback",,,No,,,,4.0,0.0,2,0,2,No,0.0,medium,No,Small,Yes,Yes,No,No,Service,Yes,Private,Yes,Both,No,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Offline,B2B,Low,Medium,No,Low,Bachelors,Business Administration,No,No,None,500.0,Low,0.0,0.0,0.0,Low,106.0,Few,17.0,Low,Low,No,Yes,Medium,Bad,No,Yes,Yes,Yes,No,Yes,Medium,6536311.0,Yes,No,Yes,3.0,Medium,0.0,1.25,1,Not Applicable,30.0,7.6166666670000005,Trigger,5 to 10,4.0,,,,,,,,,,,,,,,,,,,,,
164,Success,2013.0,294.0,Inventory management,4.0,0.0,No,5/8/2013,1000000.0,United States,1.0,1.0,3,0,4,No,0.0,high,No,Small,No,No,No,No,Service,No,Private,No,Structured,Yes,Platform,Local,Linear,Yes,None,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Online,B2B,Low,High,No,Medium,Masters,MBA,Yes,Yes,None,500.0,Low,0.0,0.0,0.0,Low,112.0,Many,45.0,Low,Low,Yes,Yes,Low,Bad,No,Yes,Yes,Yes,No,No,High,810092.0,No,No,No,3.0,Medium,0.0,6.0,1,Not Applicable,1.0,1.677777778,Trough,0 to 2,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Success,2011.0,221.0,Energy saving,26.0,4.0,Yes,1/24/2011,6000000.0,United States,9.0,0.0,2,0,6,No,3.0,high,No,Large,No,No,No,No,Service,No,Private,Yes,Structured,Yes,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Online,B2C,Low,Medium,No,High,Bachelors,Arts,Yes,Yes,Tier_1,500.0,Low,0.0,0.0,0.0,High,152.0,Few,27.0,Medium,Medium,Yes,Yes,Medium,Good,Yes,No,No,Yes,No,No,,797253.0,No,No,Yes,3.0,High,4.0,16.0,6,Not Applicable,6.0,8.0,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
166,Success,2012.0,334.0,"Optimization, CRM, Pricing",36.0,13.0,yes,1/1/2012,18000000.0,United States,0.0,0.0,2,4,7,Yes,1.0,low,Yes,Medium,No,No,No,No,Service,Yes,Private,No,Structured,No,Platform,Global,Non-Linear,No,None,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Both,B2B,Low,High,Yes,High,PhD,Computer Science,Yes,Yes,None,400.0,High,1.0,1.0,1.0,Medium,86.0,Many,40.0,Medium,Medium,Yes,No,Medium,Good,No,No,No,Yes,No,No,High,583200.0,No,No,No,3.0,Low,0.0,42.0,18,Not Applicable,1.0,3.6,Peak,2 to 5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,Success,2007.0,84.0,Social Media optimization,20.0,,yes,1/1/2007,1500000.0,United States,0.0,0.0,1,4,5,No,0.0,medium,No,Small,Yes,Yes,No,Yes,Service,Yes,Private,No,Both,No,Platform,Global,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Online,B2B,Low,High,No,Medium,Bachelors,Economics and American literature,No,No,None,500.0,Low,0.0,0.0,0.0,Low,55.0,Few,20.0,Medium,Medium,Yes,No,Low,Bad,No,No,No,Yes,No,No,,,No,No,No,2.0,Medium,3.0,48.33,1.5,Yes,36.0,36.0,Plateau,0 to 2,8.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,Success,2009.0,237.0,many,38.0,0.0,Yes,1/1/2009,4499999.0,United States,2.0,3.0,1,5,7,Yes,3.0,medium,No,Small,No,No,No,No,Service,Yes,Private,No,Structured,No,Platform,Global,Linear,Yes,None,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Offline,B2B,Low,High,No,Medium,Bachelors,Chemical Engineering,No,Yes,None,489.0,Medium,0.0,0.0,0.0,Medium,31.0,Few,21.0,Medium,Medium,No,No,Low,Bad,Yes,Yes,No,No,No,No,High,2155880.0,No,No,Yes,3.0,Medium,0.0,10.0,4.499999,Not Applicable,20.0,10.725,Trough,2 to 5,2.0,,,,,,,,,,,,,,,,,,,,,
169,Failed,2007.0,,games,,,No,,,,0.0,0.0,2,1,3,No,0.0,medium,No,Small,No,No,No,No,Service,No,Private,No,no,Yes,Platform,Global,Non-Linear,No,None,Yes,No,No,No,No,No,No,No,No,No,Online,B2C,Low,High,No,Medium,Masters,marketing,Yes,Yes,Tier_1,500.0,Low,0.0,0.0,0.0,None,0.0,None,25.0,Low,Low,No,No,Low,,No,No,No,No,No,No,,,No,Yes,,3.0,Low,1.0,0.6,,No,1.0,1.0,Plateau,0 to 2,4.0,,,,,,,,,,,,,,,,,,,,,
170,Success,2010.0,616.0,"Marketing, customer targeting",6.0,0.0,No,5/15/2010,1000000.0,United States,5.0,0.0,2,0,2,No,0.0,high,No,Small,No,No,No,No,Service,Yes,Private,No,Both,No,Platform,Global,Non-Linear,No,None,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Online,B2B,None,Medium,No,High,Masters,Arts and Culture,No,No,Tier_1,500.0,Low,0.0,0.0,0.0,Medium,153.0,Few,35.0,Low,Low,No,No,Medium,Bad,No,No,No,Yes,No,No,High,103061.0,Yes,No,No,2.0,Low,0.0,1.6,1,Not Applicable,37.0,37.0,Plateau,0 to 2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,Failed,,3.0,entertainment,,,No,,4000000.0,United States,0.0,0.0,3,1,4,No,0.0,low,No,Small,No,No,No,No,Product,No,Private,No,no,Yes,Platform,Local,Non-Linear,No,None,No,Yes,No,No,No,No,No,No,No,No,Online,B2C,Medium,High,No,Medium,Bachelors,physics,No,Yes,None,500.0,Low,0.0,0.0,0.0,Low,0.0,None,10.0,Medium,Low,Yes,No,Low,,No,No,No,No,No,No,,2738450.0,No,Yes,No,2.0,Low,6.0,1.4,4,,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Success,2012.0,137.0,Database Management,24.0,9.0,yes,1/1/2012,15000000.0,United States,0.0,0.0,3,4,6,Yes,1.0,high,No,Medium,Yes,Yes,No,No,Product,Yes,Private,No,Both,Yes,Platform,Global,Linear,Yes,None,No,No,No,No,No,No,Yes,No,No,No,Offline,B2B,Low,High,No,High,Masters,Biomedical and mechanical Engineering,No,Yes,None,500.0,Medium,0.0,0.0,0.0,Low,68.0,Few,12.0,Medium,Medium,Yes,No,Medium,Good,No,Yes,Yes,Yes,No,No,High,1065438.0,No,No,Yes,3.0,High,0.0,30.0,15,Not Applicable,10.0,8.016666667,Peak,2 to 5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,Success,2002.0,83.0,Database Management,,,yes,12/1/2002,6000000.0,United States,0.0,0.0,1,6,7,No,0.0,high,No,Medium,Yes,Yes,No,No,Service,Yes,Private,No,Structured,No,Platform,Global,Linear,Yes,None,No,No,No,No,No,No,Yes,No,No,No,Offline,B2B,Low,High,Yes,High,Bachelors,Computer Science,Yes,Yes,Tier_2,500.0,High,0.0,0.0,0.0,Low,65.0,Many,0.0,High,Medium,Yes,No,Medium,Good,Yes,Yes,No,Yes,No,No,High,,No,No,No,3.0,Medium,0.0,1.63,6,Yes,108.0,1.0,,,7.0,,,,,,,,,,,,,,,,,,,,,
